72053300160
DATE|TEMP|MIN|MAX|DEWP|STP|VISIB|WDSP|MXSPD|GUST|PRCP
2011-01-16|37.4|28.4|53.6|20.6||10.0|3.2|13.0|26.0|0.0
2011-01-17|51.4|44.6|55.4|25.4||10.0|12.6|39.0|53.0|
2011-01-18|42.6|32.0|50.0|17.8||10.0|7.6|28.0|33.0|0.0
2011-01-19|33.0|21.2|44.6|19.3||9.2|4.4|22.0|32.1|
2011-01-20|20.0|12.2|30.2|13.4||9.0|2.1|8.0||
2011-01-21|37.9|26.6|44.6|11.1||9.4|9.7|27.0|37.9|
2011-01-22|39.3|32.0|44.6|11.8||10.0|10.6|25.1|34.0|0.0
2011-01-23|32.7|21.2|44.6|8.1||10.0|3.8|14.0|22.9|0.0
2011-01-24|35.6|32.0|41.0|6.5||10.0|5.4|16.9|27.0|0.0
2011-01-25|28.6|15.8|41.0|3.8||10.0|1.5|5.1||0.0
2011-01-26|36.0|28.4|46.4|18.4||10.0|2.1|6.0||
2011-01-27|44.6|32.0|57.2|7.9||10.0|5.2|11.1|16.9|0.0
2011-01-28|51.8|39.2|64.4|14.2||10.0|8.8|22.0|28.9|0.0
2011-01-29|45.2|33.8|60.8|17.2||10.0|3.7|12.0|18.1|0.0
2011-01-30|33.9|26.6|46.4|22.6||10.0|1.8|5.1||0.0
2011-01-31|23.0|10.4|37.4|18.4||5.4|4.4|12.0|16.9|
2011-02-01|-0.5|-7.6|10.4|-8.1||5.1|3.3|7.0||
2011-02-02|-4.5|-13.0|8.6|-16.5||10.0|2.1|8.0||
2011-02-03|11.3|-4.0|32.0|1.9||8.9|1.5|5.1||
2011-02-04|30.2|19.4|42.8|22.1||9.4|2.2|6.0||
2011-02-05|37.8|32.0|44.6|22.7||9.2|5.6|22.0|27.0|
2011-02-06|28.9|24.8|32.0|22.8||7.1|2.4|8.0||
2011-02-07|19.7|10.4|41.0|10.3||10.0|3.3|18.1|25.1|0.0
2011-02-08|14.1|3.2|39.2|5.9||6.1|7.1|21.0|33.0|
2011-02-09|7.0|-2.2|23.0|-4.7||9.4|2.9|7.0||
2011-02-10|14.5|5.0|28.4|0.3||10.0|2.5|7.0||0.0
2011-02-11|21.7|10.4|41.0|5.4||10.0|2.3|7.0||0.0
2011-02-12|38.9|26.6|51.8|11.0||10.0|6.3|36.9|44.9|0.0
2011-02-13|51.9|39.2|62.6|5.6||10.0|7.6|23.9|41.0|0.0
2011-02-14|41.8|30.2|59.0|14.3||10.0|2.4|11.1|25.1|0.0
2011-02-15|48.1|33.8|62.6|16.3||10.0|4.9|26.0|35.0|0.0
2011-02-16|49.7|33.8|64.4|10.1||10.0|7.4|20.0|32.1|0.0
2011-02-17|45.1|37.4|59.0|14.2||10.0|11.7|28.9|39.0|0.0
2011-02-18|36.9|26.6|51.8|15.5||10.0|4.5|14.0|18.1|0.0
2011-02-19|40.1|28.4|53.6|18.5||10.0|2.9|8.0||0.0
2011-02-20|42.1|35.6|51.8|16.6||10.0|10.8|26.0|42.0|
2011-02-21|26.8|17.6|44.6|14.2||9.0|4.3|15.9|23.9|0.0
2011-02-22|33.3|19.4|53.6|9.2||10.0|4.4|13.0|19.0|0.0
2011-02-23|40.2|28.4|50.0|3.9||10.0|5.3|14.0|22.9|0.0
2011-02-24|31.7|21.2|44.6|16.9||10.0|5.1|9.9|15.0|0.0
2011-02-25|21.6|14.0|37.4|15.8||5.0|3.7|20.0|26.0|
2011-02-26|30.3|17.6|53.6|16.8||7.6|5.7|21.0|28.0|0.0
2011-02-27|43.1|37.4|50.0|8.1||10.0|9.0|25.1|34.0|0.0
2011-02-28|37.7|24.8|60.8|18.6||10.0|3.5|12.0|23.9|
2011-03-01|46.3|28.4|60.8|0.3||10.0|2.7|14.0|23.9|0.0
2011-03-02|39.9|26.6|59.0|12.7||10.0|1.5|8.9||0.0
2011-03-03|46.3|35.6|59.0|18.7||9.9|8.3|23.9|33.0|0.0
2011-03-04|39.9|30.2|53.6|27.0||10.0|4.1|14.0|29.9|
2011-03-05|31.9|21.2|51.8|20.3||10.0|3.2|20.0|26.0|0.0
2011-03-06|42.1|32.0|50.0|10.8||10.0|5.8|15.9|23.9|0.0
2011-03-07|30.5|21.2|44.6|23.0||6.7|6.0|9.9|14.0|
2011-03-08|24.5|21.2|33.8|20.9||5.1|1.9|8.0||
2011-03-09|35.8|24.8|51.8|15.3||9.5|5.9|23.9|33.0|0.0
2011-03-10|50.0|41.0|68.0|9.1||10.0|10.2|20.0|28.9|0.0
2011-03-11|58.0|50.0|66.2|7.7||10.0|17.4|39.0|54.0|0.0
2011-03-12|45.2|32.0|64.4|16.5||9.9|5.2|14.0|22.0|0.0
2011-03-13|42.9|33.8|57.2|30.0||9.3|4.1|14.0|22.9|
2011-03-14|41.8|28.4|62.6|17.3||10.0|2.9|14.0|19.0|0.0
2011-03-15|47.3|35.6|60.8|22.0||10.0|6.3|25.1|33.0|0.0
2011-03-16|49.2|35.6|73.4|22.6||10.0|4.3|26.0|35.9|0.0
2011-03-17|56.5|41.0|73.4|18.8||10.0|10.2|26.0|36.9|0.0
2011-03-18|40.3|32.0|55.4|27.7||8.8|3.8|12.0|16.9|
2011-03-19|46.0|32.0|71.6|24.7||9.1|3.6|20.0|28.9|0.0
2011-03-20|54.3|41.0|64.4|5.3||10.0|6.9|16.9|26.0|0.0
2011-03-21|50.6|35.6|71.6|13.1||10.0|4.5|15.9|34.0|0.0
2011-03-22|52.0|42.8|68.0|6.6||10.0|15.8|34.0|49.0|0.0
2011-03-23|50.2|35.6|57.2|0.7||10.0|3.0|9.9|14.0|0.0
2011-03-24|38.1|26.6|55.4|13.6||10.0|3.2|26.0|44.9|0.0
2011-03-25|40.4|30.2|53.6|11.4||10.0|4.2|14.0|22.0|0.0
2011-03-26|42.3|30.2|53.6|14.5||9.1|7.5|21.0|28.0|0.0
2011-03-27|42.0|30.2|55.4|17.4||10.0|5.5|19.0|35.0|0.0
2011-03-28|39.4|32.0|53.6|24.7||7.8|6.1|21.0|28.9|
2011-03-29|38.2|30.2|50.0|23.0||9.5|5.6|18.1|21.0|
2011-03-30|43.4|35.6|53.6|15.7||10.0|7.3|22.0|33.0|0.0
2011-03-31|54.3|48.2|66.2|22.6||10.0|12.5|32.1|40.0|0.0
2011-04-01|58.6|53.6|69.8|21.9||10.0|8.5|19.0|33.0|0.0
2011-04-02|57.9|37.4|78.8|18.7||10.0|5.8|22.0|32.1|0.0
2011-04-03|57.0|32.0|77.0|23.1||9.6|12.3|29.9|49.9|
2011-04-04|34.8|26.6|50.0|16.2||9.7|8.4|26.0|36.9|
2011-04-05|54.4|44.6|71.6|13.4||10.0|8.1|20.0|29.9|0.0
2011-04-06|47.7|35.6|69.8|28.3||9.0|4.2|13.0|25.1|
2011-04-07|43.7|33.8|60.8|32.1||9.9|2.2|7.0||0.0
2011-04-08|47.1|37.4|69.8|30.4||9.5|2.4|7.0||0.0
2011-04-09|53.4|39.2|69.8|21.9||10.0|4.3|15.0|25.1|0.0
2011-04-10|45.2|33.8|64.4|21.7||9.8|6.3|18.1|28.0|
2011-04-11|44.4|32.0|64.4|15.7||10.0|3.7|13.0|22.0|0.0
2011-04-12|51.1|35.6|62.6|15.0||10.0|3.5|7.0||0.0
2011-04-13|46.1|37.4|59.0|28.2||10.0|3.0|8.0||0.0
2011-04-14|37.7|32.0|51.8|32.5||6.4|3.7|15.0|21.0|
2011-04-15|42.7|32.0|55.4|11.0||10.0|9.8|22.9|34.0|0.0
2011-04-16|51.7|41.0|64.4|14.1||10.0|6.2|19.0|27.0|0.0
2011-04-17|54.6|39.2|68.0|28.5||10.0|9.2|28.9|43.9|0.0
2011-04-18|52.7|41.0|62.6|34.4||10.0|4.4|19.0|23.9|0.0
2011-04-19|47.1|39.2|57.2|35.7||9.4|5.6|16.9|32.1|
2011-04-20|39.6|32.0|53.6|28.5||10.0|5.2|20.0|27.0|0.0
2011-04-21|47.1|35.6|68.0|33.8||8.6|3.2|16.9|26.0|
2011-04-22|50.1|44.6|60.8|18.4||10.0|13.8|30.9|42.0|
2011-04-23|41.0|30.2|53.6|21.4||8.4|6.5|15.9|25.1|
2011-04-24|39.7|33.8|46.4|31.0||10.0|4.0|8.9||
2011-04-25|41.3|35.6|59.0|33.9||9.1|3.3|11.1|15.9|
2011-04-26|42.4|32.0|55.4|31.5||9.9|3.9|20.0|23.9|
2011-04-27|43.1|33.8|55.4|23.0||10.0|5.3|19.0|23.9|
2011-04-28|50.3|35.6|69.8|7.3||10.0|5.8|18.1|23.9|0.0
2011-04-29|56.9|46.4|69.8|16.8||10.0|11.3|35.0|44.9|0.0
2011-04-30|40.5|33.8|51.8|8.8||10.0|9.1|22.0|33.0|0.0
2011-05-01|39.9|32.0|48.2|14.8||10.0|4.3|20.0|26.0|0.0
2011-05-02|39.9|33.8|50.0|24.2||10.0|4.0|12.0|22.0|0.0
2011-05-03|47.1|32.0|66.2|17.3||10.0|3.4|8.0||0.0
2011-05-04|54.2|42.8|62.6|22.3||10.0|5.4|14.0|16.9|0.0
2011-05-05|48.7|32.0|69.8|23.5||10.0|3.9|11.1|15.0|0.0
2011-05-06|61.0|46.4|77.0|13.2||10.0|6.2|18.1|30.9|0.0
2011-05-07|64.1|46.4|82.4|23.2||10.0|5.1|21.0|28.0|0.0
2011-05-08|69.0|48.2|82.4|13.4||10.0|5.3|15.0|18.1|0.0
2011-05-09|69.7|59.0|82.4|11.6||10.0|5.6|21.0|26.0|0.0
2011-05-10|58.9|46.4|69.8|16.1||10.0|11.1|26.0|33.0|0.0
2011-05-11|45.4|33.8|66.2|31.1||7.6|7.0|20.0|26.0|
2011-05-12|40.5|37.4|46.4|36.1||9.8|2.3|11.1|15.9|
2011-05-13|47.9|41.0|62.6|37.4||10.0|3.2|8.0||0.0
2011-05-14|45.9|37.4|62.6|34.9||8.6|2.2|8.9|14.0|
2011-05-15|38.2|33.8|42.8|34.8||6.9|2.4|6.0||
2011-05-16|45.6|41.0|59.0|37.2||9.3|1.7|7.0||
2011-05-17|50.3|42.8|59.0|41.3||9.8|3.2|8.9|14.0|
2011-05-18|46.7|42.8|55.4|42.3||8.8|2.5|8.0|14.0|
2011-05-19|40.8|37.4|42.8|38.6||7.5|4.9|9.9|14.0|
2011-05-20|44.7|37.4|60.8|37.2||9.3|4.4|26.0|33.0|
2011-05-21|52.0|42.8|66.2|33.6||10.0|5.7|18.1|37.9|0.0
2011-05-22|61.8|53.6|75.2|29.8||10.0|9.9|20.0|32.1|
2011-05-23|60.5|50.0|69.8|36.3||10.0|4.1|15.9|25.1|
2011-05-24|50.3|42.8|60.8|44.6||9.9|2.8|12.0|16.9|
2011-05-25|51.9|44.6|62.6|41.2||10.0|1.7|8.9||0.0
2011-05-26|53.2|44.6|62.6|43.4||9.8|2.2|8.9||0.0
2011-05-27|57.6|46.4|68.0|40.2||10.0|4.9|11.1|15.0|0.0
2011-05-28|55.6|46.4|66.2|38.8||10.0|6.1|11.1|16.9|0.0
2011-05-29|54.2|48.2|68.0|45.1||9.6|3.6|11.1||
2011-05-30|59.7|53.6|68.0|45.3||9.8|6.4|29.9|42.9|0.0
2011-05-31|59.7|48.2|75.2|18.6||10.0|12.3|28.0|44.9|0.0
2011-06-01|61.3|46.4|75.2|30.9||10.0|2.3|8.0||0.0
2011-06-02|67.3|51.8|87.8|35.6||10.0|5.3|20.0|30.9|0.0
2011-06-03|66.5|50.0|87.8|19.9||10.0|4.9|13.0|25.1|0.0
2011-06-04|61.4|50.0|77.0|37.1||10.0|2.3|8.0||0.0
2011-06-05|68.5|53.6|87.8|43.5||9.9|2.2|7.0||0.0
2011-06-06|72.9|55.4|87.8|36.0||10.0|2.9|13.0|20.0|0.0
2011-06-07|75.1|64.4|86.0|17.9||10.0|10.5|19.0|27.0|0.0
2011-06-08|67.2|53.6|84.2|27.3||10.0|4.6|13.0|18.1|0.0
2011-06-09|56.3|50.0|71.6|47.6||6.6|5.2|13.0|16.9|
2011-06-10|57.8|46.4|77.0|44.4||8.5|2.2|8.0||0.0
2011-06-11|61.2|50.0|77.0|41.1||10.0|2.9|8.9||0.0
2011-06-12|64.6|50.0|82.4|42.4||10.0|2.7|7.0||0.0
2011-06-13|70.2|55.4|82.4|28.3||10.0|3.7|8.9|14.0|0.0
2011-06-14|74.8|64.4|80.6|28.9||10.0|8.7|20.0|28.9|0.0
2011-06-15|75.8|51.8|89.6|24.9||10.0|6.0|15.9|23.9|0.0
2011-06-16|74.9|60.8|89.6|34.0||10.0|4.5|13.0|20.0|0.0
2011-06-17|68.3|55.4|87.8|42.6||10.0|5.6|20.0|29.9|
2011-06-18|66.4|50.0|82.4|37.0||10.0|5.0|16.9|22.9|0.0
2011-06-19|67.0|55.4|80.6|42.3||10.0|5.0|11.1|21.0|0.0
2011-06-20|58.9|50.0|69.8|48.4||9.6|5.5|16.9|25.1|
2011-06-21|65.2|55.4|78.8|40.0||10.0|4.2|13.0|16.9|
2011-06-22|67.8|51.8|82.4|39.0||10.0|2.7|8.0||0.0
2011-06-23|72.6|55.4|87.8|43.9||10.0|2.8|15.9|20.0|0.0
2011-06-24|72.1|59.0|87.8|45.7||10.0|2.8|7.0||
2011-06-25|73.4|60.8|89.6|50.3||9.9|3.2|14.0|19.0|0.0
2011-06-26|78.0|57.2|95.0|29.1||10.0|5.8|19.0|27.0|0.0
2011-06-27|75.8|59.0|93.2|35.8||10.0|6.2|16.9|22.0|0.0
2011-06-28|72.7|55.4|96.8|44.9||10.0|2.5|8.9||0.0
2011-06-29|83.5|69.8|96.8|34.0||9.9|4.3|14.0|35.0|
2011-06-30|76.1|64.4|89.6|42.3||10.0|4.9|23.9|42.0|
2011-07-01|71.7|57.2|87.8|44.3||10.0|5.4|15.0||
2011-07-02|73.3|60.8|87.8|54.4||10.0|1.8|7.0||
2011-07-03|75.1|59.0|95.0|49.6||10.0|4.1|28.0|42.0|
2011-07-04|79.8|60.8|98.6|37.1||10.0|2.7|13.0|19.0|0.0
2011-07-05|78.1|66.2|89.6|43.2||10.0|4.6|15.0|25.1|
2011-07-06|72.8|62.6|86.0|54.8||10.0|3.4|13.0|15.9|
2011-07-07|71.8|62.6|86.0|57.3||9.9|3.2|14.0|23.9|
2011-07-08|71.3|60.8|89.6|56.8||9.4|3.3|12.0|16.9|
2011-07-09|75.6|66.2|89.6|49.5||9.7|5.2|23.9|37.9|
2011-07-10|71.2|62.6|82.4|51.6||9.5|3.6|8.0|15.0|
2011-07-11|71.0|62.6|80.6|53.8||10.0|3.7|15.9|27.0|
2011-07-12|66.6|57.2|78.8|57.7||9.6|2.5|7.0||
2011-07-13|70.6|60.8|86.0|59.8||9.7|2.4|13.0|19.0|
2011-07-14|72.0|64.4|82.4|58.6||10.0|2.5|14.0|21.0|
2011-07-15|74.0|60.8|89.6|53.8||10.0|1.8|11.1|15.0|0.0
2011-07-16|76.5|64.4|89.6|52.5||10.0|2.3|8.9|16.9|
2011-07-17|78.0|64.4|91.4|54.1||10.0|3.4|12.0|16.9|
2011-07-18|78.4|64.4|93.2|53.2||10.0|2.9|6.0||0.0
2011-07-19|80.6|68.0|93.2|49.3||9.9|4.3|15.0|33.0|
2011-07-20|76.2|62.6|93.2|50.6||10.0|3.5|15.9|28.0|
2011-07-21|75.3|60.8|91.4|49.5||10.0|2.6|13.0|22.9|
2011-07-22|78.7|60.8|95.0|42.9||10.0|2.9|11.1|20.0|
2011-07-23|80.2|64.4|96.8|39.6||10.0|2.3|6.0||0.0
2011-07-24|79.2|62.6|95.0|49.6||10.0|2.0|8.9|19.0|0.0
2011-07-25|80.1|64.4|96.8|48.3||10.0|4.1|11.1|18.1|0.0
2011-07-26|78.9|69.8|89.6|48.6||10.0|3.8|11.1|16.9|0.0
2011-07-27|76.3|62.6|87.8|51.6||10.0|3.2|16.9|26.0|
2011-07-28|73.6|60.8|86.0|48.8||10.0|4.0|11.1|25.1|
2011-07-29|75.9|62.6|91.4|45.6||10.0|1.8|8.0||
2011-07-30|77.8|60.8|96.8|44.7||9.8|2.0|7.0|20.0|
2011-07-31|80.4|64.4|96.8|44.1||10.0|1.7|8.0||0.0
2011-08-01|81.2|68.0|96.8|47.1||9.8|3.3|9.9|27.0|
2011-08-02|75.7|68.0|87.8|51.6||10.0|3.2|8.0||
2011-08-03|73.0|62.6|87.8|56.2||10.0|2.6|8.9||
2011-08-04|75.1|64.4|86.0|49.0||10.0|3.8|11.1|21.0|
2011-08-05|73.4|59.0|95.0|48.6||10.0|3.9|12.0|18.1|0.0
2011-08-06|80.1|64.4|95.0|35.8||10.0|4.4|12.0|22.0|0.0
2011-08-07|77.8|59.0|96.8|34.6||10.0|5.0|16.9|28.9|0.0
2011-08-08|80.5|64.4|95.0|24.5||10.0|6.2|14.0|19.0|0.0
2011-08-09|74.9|57.2|96.8|36.6||10.0|3.0|14.0|20.0|0.0
2011-08-10|70.4|60.8|95.0|49.6||10.0|4.0|13.0|20.0|
2011-08-11|73.3|55.4|95.0|41.4||10.0|3.2|9.9||0.0
2011-08-12|77.3|60.8|93.2|37.2||10.0|5.4|12.0|18.1|0.0
2011-08-13|71.1|57.2|86.0|47.8||10.0|3.4|8.0||0.0
2011-08-14|73.2|62.6|82.4|51.3||10.0|2.6|11.1|18.1|
2011-08-15|74.5|62.6|91.4|46.2||9.9|2.8|11.1|18.1|0.0
2011-08-16|74.3|60.8|86.0|43.8||10.0|3.1|13.0|15.9|
2011-08-17|70.8|55.4|91.4|47.7||9.9|2.8|8.0||0.0
2011-08-18|79.6|60.8|98.6|34.5||10.0|3.4|15.9|22.9|0.0
2011-08-19|78.5|64.4|91.4|35.1||9.9|4.0|21.0|39.0|
2011-08-20|67.8|55.4|87.8|52.5||9.9|3.8|12.0|18.1|
2011-08-21|73.9|60.8|91.4|51.4||10.0|3.0|14.0|22.0|0.0
2011-08-22|77.9|60.8|95.0|42.4||10.0|2.6|12.0|21.0|
2011-08-23|81.9|68.0|96.8|38.2||10.0|4.5|15.9|21.0|0.0
2011-08-24|79.3|62.6|93.2|36.5||10.0|3.0|8.9||0.0
2011-08-25|78.0|60.8|96.8|40.2||10.0|2.7|8.9||0.0
2011-08-26|79.8|68.0|91.4|43.0||9.9|4.2|16.9|27.0|
2011-08-27|77.6|62.6|93.2|44.7||10.0|3.0|15.0|22.0|0.0
2011-08-28|80.0|68.0|91.4|41.5||10.0|5.0|15.0|20.0|
2011-08-29|69.4|60.8|87.8|56.3||9.9|2.7|12.0|22.9|
2011-08-30|76.2|59.0|91.4|42.0||10.0|3.8|11.1|15.0|0.0
2011-08-31|77.6|62.6|95.0|38.8||10.0|4.5|19.0|36.9|0.0
2011-09-01|77.2|62.6|95.0|38.5||10.0|4.5|16.9|22.9|
2011-09-02|72.3|59.0|87.8|44.8||9.9|3.9|12.0|16.9|0.0
2011-09-03|66.0|55.4|77.0|37.0||10.0|4.8|11.1|20.0|0.0
2011-09-04|59.0|46.4|73.4|34.0||10.0|2.8|8.9||0.0
2011-09-05|65.3|48.2|87.8|34.9||10.0|1.4|8.0||0.0
2011-09-06|67.2|60.8|86.0|34.7||10.0|3.2|12.0|19.0|
2011-09-07|57.1|53.6|66.2|51.9||7.7|3.3|8.0||
2011-09-08|59.1|51.8|77.0|48.0||9.9|1.5|8.0||0.0
2011-09-09|63.0|50.0|75.2|42.2||9.9|2.3|8.0||0.0
2011-09-10|63.3|50.0|77.0|38.4||10.0|1.7|6.0||0.0
2011-09-11|64.7|50.0|82.4|36.2||10.0|2.0|5.1||0.0
2011-09-12|70.9|57.2|82.4|35.7||10.0|4.4|13.0|18.1|0.0
2011-09-13|67.8|55.4|80.6|41.2||9.7|2.7|8.0||
2011-09-14|58.6|51.8|71.6|44.7||9.7|2.5|16.9|22.9|
2011-09-15|54.5|53.6|57.2|47.1||10.0|4.5|8.0||
2011-09-16|54.7|44.6|75.2|46.8||7.3|1.2|5.1||
2011-09-17|61.7|50.0|71.6|41.2||10.0|2.5|15.9|25.1|
2011-09-18|59.3|46.4|77.0|36.6||10.0|4.0|15.0|20.0|0.0
2011-09-19|64.7|48.2|80.6|36.2||10.0|3.6|13.0|21.0|0.0
2011-09-20|59.7|44.6|77.0|34.3||10.0|3.7|12.0|15.0|0.0
2011-09-21|54.1|44.6|60.8|33.3||10.0|2.9|12.0|15.0|0.0
2011-09-22|55.2|41.0|77.0|32.7||10.0|1.8|8.9||
2011-09-23|66.3|46.4|82.4|29.9||10.0|2.7|6.0||0.0
2011-09-24|71.8|55.4|82.4|31.5||10.0|2.3|8.9||0.0
2011-09-25|68.8|53.6|82.4|36.7||10.0|1.6|6.0||0.0
2011-09-26|71.1|53.6|87.8|32.5||10.0|1.3|8.9||0.0
2011-09-27|69.0|51.8|82.4|32.6||10.0|2.7|8.0||0.0
2011-09-28|71.4|57.2|87.8|32.1||10.0|3.2|8.9||0.0
2011-09-29|63.3|53.6|82.4|32.6||10.0|4.0|11.1|16.9|0.0
2011-09-30|57.1|42.8|78.8|34.0||10.0|0.9|5.1||0.0
2011-10-01|66.6|51.8|86.0|33.6||10.0|1.2|8.0||0.0
2011-10-02|68.6|53.6|82.4|34.2||10.0|2.9|20.0|28.0|0.0
2011-10-03|69.7|53.6|82.4|35.0||10.0|1.6|6.0||0.0
2011-10-04|66.6|50.0|82.4|35.8||9.9|2.4|11.1|26.0|
2011-10-05|63.8|51.8|75.2|37.5||10.0|4.2|15.0|22.0|0.0
2011-10-06|57.8|50.0|71.6|33.1||9.7|5.4|20.0|33.0|
2011-10-07|52.0|42.8|64.4|9.4||10.0|9.1|26.0|35.0|0.0
2011-10-08|45.3|37.4|60.8|26.8||9.5|4.0|12.0|15.9|
2011-10-09|45.2|37.4|53.6|34.2||10.0|2.0|8.0||
2011-10-10|48.6|35.6|66.2|32.7||10.0|2.1|7.0||
2011-10-11|57.3|48.2|69.8|29.0||10.0|6.6|20.0|32.1|0.0
2011-10-12|57.6|50.0|69.8|24.6||10.0|6.0|20.0|25.1|0.0
2011-10-13|56.6|39.2|75.2|21.0||10.0|6.9|19.0|25.1|0.0
2011-10-14|53.3|41.0|66.2|29.9||10.0|2.8|8.0||0.0
2011-10-15|57.2|41.0|82.4|31.8||10.0|2.9|14.0|22.9|0.0
2011-10-16|56.0|39.2|78.8|30.7||10.0|3.4|8.9|16.9|0.0
2011-10-17|50.1|42.8|57.2|35.5||10.0|4.6|20.0|26.0|
2011-10-18|44.0|33.8|59.0|28.8||10.0|2.2|8.0||0.0
2011-10-19|45.0|32.0|62.6|22.9||10.0|2.0|6.0||0.0
2011-10-20|52.5|35.6|71.6|22.9||10.0|3.8|15.9|18.1|0.0
2011-10-21|53.5|39.2|71.6|26.0||10.0|2.2|7.0||0.0
2011-10-23|56.4|41.0|73.4|25.7||10.0|4.0|14.0|19.0|0.0
2011-10-24|57.5|42.8|80.6|21.4||10.0|3.5|22.0|29.9|0.0
2011-10-25|58.0|42.8|71.6|23.0||10.0|5.7|14.0|19.0|
2011-10-26|32.4|30.2|42.8|30.8||3.0|3.2|9.9||
2011-10-27|27.4|17.6|37.4|23.6||9.5|0.9|6.0||0.0
2011-10-28|33.1|26.6|44.6|23.6||10.0|2.3|8.0||0.0
2011-10-29|43.5|33.8|59.0|22.0||9.9|3.4|15.0|18.1|0.0
2011-10-30|45.1|32.0|60.8|25.5||10.0|3.2|19.0|22.9|0.0
2011-10-31|51.8|35.6|69.8|25.4||10.0|4.4|16.9|21.0|0.0
2011-11-01|45.2|35.6|60.8|28.5||10.0|3.9|12.0|18.1|0.0
2011-11-02|31.7|28.4|41.0|28.2||4.5|5.0|13.0|18.1|
2011-11-03|26.4|19.4|37.4|21.2||9.4|1.1|5.1||0.0
2011-11-04|34.6|23.0|53.6|25.6||9.8|0.8|7.0||0.0
2011-11-05|40.6|33.8|51.8|30.1||10.0|3.1|8.9||
2011-11-06|40.5|30.2|48.2|14.4||10.0|10.0|21.0|28.0|0.0
2011-11-07|36.0|32.0|42.8|18.4||10.0|3.7|8.9|14.0|0.0
2011-11-08|36.0|30.2|44.6|25.9||10.0|1.7|6.0||0.0
2011-11-09|34.3|24.8|44.6|17.8||10.0|1.5|6.0||0.0
2011-11-10|40.5|30.2|62.6|9.3||10.0|2.5|11.1||0.0
2011-11-11|54.0|44.6|64.4|-9.8||10.0|7.0|16.9|22.0|0.0
2011-11-12|52.2|42.8|60.8|10.7||10.0|11.8|39.0|62.0|0.0
2011-11-13|47.1|35.6|51.8|21.9||10.0|10.9|22.0|34.0|0.0
2011-11-14|45.9|35.6|55.4|9.4||10.0|9.2|22.0|30.9|0.0
2011-11-15|47.9|41.0|51.8|12.7||10.0|10.2|23.9|33.0|0.0
2011-11-16|31.7|17.6|44.6|15.3||10.0|5.1|18.1|25.1|0.0
2011-11-17|34.1|21.2|59.0|10.8||10.0|2.4|8.9||0.0
2011-11-18|52.9|41.0|68.0|8.4||10.0|11.4|28.9|42.0|0.0
2011-11-19|39.1|28.4|55.4|17.9||9.7|4.5|11.1||
2011-11-20|33.2|24.8|42.8|21.0||10.0|1.5|8.9||0.0
2011-11-21|35.3|26.6|50.0|22.8||10.0|0.8|5.1||0.0
2011-11-22|43.2|32.0|59.0|21.3||10.0|4.6|20.0|28.9|0.0
2011-11-23|50.9|37.4|68.0|15.6||10.0|5.0|15.9|25.1|0.0
2011-11-24|51.3|35.6|68.0|7.4||10.0|2.5|9.9|14.0|0.0
2011-11-25|52.2|46.4|59.0|12.1||10.0|6.9|22.9|29.9|0.0
2011-11-26|35.8|26.6|44.6|9.2||10.0|8.7|30.9|40.0|
2011-11-27|34.7|21.2|59.0|7.9||10.0|1.0|5.1||0.0
2011-11-28|49.1|33.8|60.8|10.5||10.0|6.6|27.0|37.9|0.0
2011-11-29|41.2|28.4|53.6|20.4||10.0|1.0|5.1||0.0
2011-11-30|41.8|33.8|59.0|21.0||10.0|2.5|8.9|15.0|0.0
2011-12-01|33.6|23.0|51.8|24.1||5.3|6.0|14.0|20.0|
2011-12-02|24.1|14.0|33.8|18.9||8.7|1.7|5.1||
2011-12-03|26.7|23.0|32.0|21.0||5.7|4.2|15.9|25.1|
2011-12-04|20.6|12.2|32.0|11.4||10.0|2.1|7.0||
2011-12-05|12.8|5.0|23.0|4.8||8.3|3.8|13.0|18.1|
2011-12-06|9.5|1.4|30.2|0.9||10.0|0.1|4.1||0.0
2011-12-07|27.8|19.4|42.8|14.4||10.0|2.1|5.1||0.0
2011-12-08|31.4|26.6|37.4|19.2||10.0|2.4|8.0||0.0
2011-12-09|25.2|17.6|32.0|20.5||7.0|1.8|7.0||0.0
2011-12-10|27.4|19.4|42.8|18.0||8.4|1.4|5.1||0.0
2011-12-11|32.0|21.2|44.6|16.2||10.0|0.5|4.1||0.0
2011-12-12|30.6|23.0|35.6|18.3||10.0|2.0|5.1||0.0
2011-12-13|27.8|19.4|35.6|19.9||10.0|1.3|5.1||0.0
2011-12-14|34.0|23.0|50.0|19.3||10.0|3.0|14.0|20.0|0.0
2011-12-15|32.5|24.8|41.0|17.4||10.0|1.8|8.9||0.0
2011-12-16|29.9|21.2|41.0|16.5||10.0|3.6|11.1|15.9|0.0
2011-12-17|30.1|21.2|41.0|15.7||10.0|1.5|5.1||0.0
2011-12-18|36.2|26.6|55.4|17.6||10.0|1.4|6.0||0.0
2011-12-19|34.6|28.4|55.4|22.5||8.8|3.0|8.9|15.0|
2011-12-20|27.4|19.4|41.0|19.9||9.8|1.1|4.1||
2011-12-21|29.6|23.0|35.6|18.4||10.0|1.6|5.1||0.0
2011-12-22|26.6|19.4|33.8|23.0||5.5|5.8|14.0|19.0|
2011-12-23|18.9|8.6|33.8|10.7||9.8|1.2|6.0||0.0
2011-12-24|29.8|19.4|42.8|14.1||10.0|1.7|7.0||0.0
